Frame	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
10787	53.93	755.86987	98.06934	1382.3385	820.3493	169.77505	1314.63403	1029.05225	401.22244	1093.64648
10788	53.935	748.54565	95.88113	1367.94226	813.50958	167.00812	1300.2832	1023.76453	397.08563	1079.29773
10789	53.94	740.94843	93.40596	1353.48596	806.50549	164.16049	1285.75366	1018.51196	392.6651	1064.84094
10790	53.945	733.83008	90.90354	1338.98901	799.85803	161.11441	1271.1427	1013.43262	387.99283	1050.07825
10791	53.95	726.94629	88.17345	1324.51868	793.42468	157.93605	1256.52588	1008.51886	383.17838	1035.27795
10792	53.955	720.33551	85.25732	1309.90332	787.20789	154.54485	1241.90027	1003.5835	378.26801	1020.271
10793	53.96	713.82147	82.12129	1295.31812	781.17896	150.85358	1227.23401	998.71246	372.99393	1005.21875
10794	53.965	707.50452	78.76508	1280.77466	775.23462	147.06793	1212.5686	993.89081	367.64752	990.1394
10795	53.97	701.36481	75.20518	1266.27124	769.34729	143.02586	1197.91345	989.24487	362.0162	975.1109
10796	53.975	695.34625	71.42402	1251.81335	763.71362	138.80418	1183.28992	984.66608	356.21655	960.0741
10797	53.98	689.47516	67.49005	1237.42664	758.17914	134.33405	1168.79712	980.21576	350.16412	945.04138
10798	53.985	683.65662	63.24779	1223.04724	752.80176	129.70293	1154.32263	975.78381	343.88501	930.03833
10799	53.99	678.18359	58.82904	1208.80615	747.51013	124.82209	1139.94153	971.41931	337.43011	915.08655
10800	53.995	672.71375	54.20187	1194.74487	742.37408	119.74534	1125.71387	967.15765	330.81018	900.19043
10801	54	667.46069	49.36232	1180.83899	737.63995	114.56561	1111.60059	962.79626	323.90692	885.36096
10802	54.005	662.30743	44.34677	1167.08105	732.29431	108.86732	1097.53723	958.60693	316.79626	870.57776
10803	54.01	657.22784	39.09285	1153.51086	727.40643	103.08452	1083.67883	954.44592	309.34201	855.85626
10804	54.015	652.29218	33.80868	1140.38611	722.61499	97.1344	1069.97925	950.20117	301.49423	841.14471
10805	54.02	647.26447	28.06416	1127.03564	717.83423	90.9436	1056.52148	946.02063	293.40106	826.66144
10806	54.025	642.41864	22.25484	1114.19604	713.15833	84.51348	1043.30713	941.92133	284.98691	812.21002
10807	54.03	637.64111	16.18975	1101.58984	708.5658	77.83817	1030.35913	937.70056	276.36575	797.94037
10808	54.035	633.00623	9.83203	1089.30896	703.97205	70.92916	1017.57452	933.18152	267.39816	783.8186
10809	54.04	628.48309	3.32957	1077.34583	699.50977	63.79691	1005.1358	929.14465	258.23312	769.83002
10810	54.045	624.01508	-3.40782	1065.70752	695.04938	56.40461	992.97998	924.82202	248.61591	755.98755
10811	54.05	619.57324	-10.36169	1054.42065	690.60638	48.82974	981.21161	920.34424	238.78226	742.37823
10812	54.055	615.08118	-17.4646	1043.48706	686.07831	40.96258	969.57959	916.01898	228.617	728.96344
10813	54.06	610.6391	-24.71763	1032.89844	681.62524	32.98492	958.39313	911.45898	218.08757	715.7735
10814	54.065	606.13989	-32.029	1022.73273	677.16309	24.8585	947.58691	907.63177	207.49419	702.7514
10815	54.07	601.5741	-39.76305	1012.77594	672.79187	16.77909	937.16968	901.95166	195.88705	690.0036
10816	54.075	597.16138	-47.50535	1003.56842	668.52435	8.42376	927.08844	896.96832	184.32559	677.50488
10817	54.08	592.87579	-55.47216	994.73151	663.42108	-1.37997	917.37701	891.80798	172.35954	665.26532
10818	54.085	588.47632	-63.63971	986.41083	658.7522	-10.45731	908.17633	886.44025	160.19038	653.31854
10819	54.09	584.01715	-71.89641	978.63	653.94489	-19.78823	899.45538	881.10144	147.57904	641.70154
10820	54.095	579.53168	-80.78267	971.09479	649.03357	-29.34416	891.04553	875.284	134.798	630.40918
10821	54.1	575.00842	-89.61044	964.11102	644.48071	-39.3194	883.11786	869.2373	121.58801	619.49835
10822	54.105	570.42462	-98.60102	957.56207	639.49786	-49.41667	875.63428	863.11249	108.45326	609.03845
10823	54.11	565.77478	-107.79293	951.52454	634.51794	-59.60942	868.61481	856.83685	94.50253	598.94153
10824	54.115	561.10486	-117.23872	945.90466	629.065	-70.24718	862.04449	850.34192	80.63976	589.37561
10825	54.12	556.39996	-126.87987	940.80865	624.05316	-80.86839	855.98364	843.63489	66.68143	580.28265
10826	54.125	551.61603	-136.71091	936.14911	618.9054	-91.70193	850.42957	836.64514	52.63377	571.7406
10827	54.13	546.63885	-146.71449	931.98035	613.47125	-102.79268	845.31555	829.32141	38.31139	563.68439
10828	54.135	541.98853	-157.32642	928.23309	608.14294	-114.05338	840.72577	822.18634	24.11948	556.06097
10829	54.14	537.14905	-167.90964	925.00781	602.62933	-125.47829	836.5777	814.68988	9.76721	549.05145
10830	54.145	532.26794	-178.63895	922.20947	597.0542	-137.06436	832.93085	807.02142	-4.57195	542.55536
10831	54.15	527.39209	-189.49249	919.91101	591.5116	-148.77861	829.74915	799.30219	-18.9627	536.64948
10832	54.155	522.45239	-200.483	918.08118	585.86365	-160.6087	827.03967	792.17987	-33.08426	531.07251
10833	54.16	517.55945	-211.7337	916.61755	580.21613	-172.64996	824.69861	783.13202	-47.70224	526.16797
10834	54.165	512.64349	-222.95819	915.63251	574.586	-184.5358	822.9292	774.95898	-62.09371	521.68341
10835	54.17	507.76175	-234.33711	915.04602	568.92407	-196.57924	821.57367	766.78418	-76.48428	517.69049
10836	54.175	502.97687	-245.68739	914.95288	563.27594	-208.65318	820.61426	758.49481	-90.89625	514.16931
10837	54.18	498.2608	-257.14462	915.23633	557.63574	-220.80092	820.1087	749.8927	-105.2502	511.13889
10838	54.185	493.49454	-268.63974	915.94629	552.08331	-232.88847	819.99335	741.78516	-119.45643	508.49399
10839	54.19	488.83243	-280.08145	916.97644	546.50879	-244.85495	820.31866	733.35126	-133.70917	506.24365
10840	54.195	484.24591	-291.52689	918.37695	541.00482	-257.22366	820.94659	724.95599	-147.87798	504.43829
10841	54.2	479.63641	-303.02289	920.15985	535.55518	-269.21207	822.03015	716.58777	-162.00328	503.12531
10842	54.205	475.2598	-314.47482	922.26697	530.22522	-281.30154	823.40118	708.22058	-175.98309	502.18512
10843	54.21	470.93399	-325.85492	924.70868	524.95508	-293.21307	825.19031	699.9411	-189.8174	501.64868
10844	54.215	466.77582	-337.16809	927.53082	519.77783	-305.06458	827.26031	691.69598	-203.46983	501.54483
10845	54.22	462.75595	-348.39288	930.6875	514.75244	-316.77286	829.75977	683.50354	-216.89838	501.87283
10846	54.225	458.74179	-359.36014	934.17084	509.76978	-328.37695	832.54865	675.34839	-230.20229	502.54907
10847	54.23	454.87848	-370.21863	937.91974	504.97214	-339.67139	835.72632	667.32562	-243.32849	503.57956
10848	54.235	451.10666	-380.88498	941.98694	500.18323	-350.94757	839.08655	659.38306	-256.32794	504.91876
10849	54.24	447.50958	-391.26102	946.40985	495.60046	-361.83871	842.95178	651.51068	-269.16763	506.77356
10850	54.245	444.05887	-401.33002	951.11182	491.11618	-372.49789	847.03827	643.6958	-281.80154	508.79691
10851	54.25	440.75842	-411.03793	956.2511	486.7388	-382.87228	851.52979	635.99609	-294.27982	511.14462
10852	54.255	437.58374	-420.38989	961.64117	482.47421	-392.97784	856.19269	628.28082	-306.66858	513.83643
10853	54.26	434.45346	-429.2973	967.36646	478.41196	-402.66696	861.26782	620.61926	-318.88757	516.84528
10854	54.265	431.42798	-437.7688	973.34705	474.32028	-411.92566	866.64716	613.0553	-331.08475	520.12604
10855	54.27	428.59277	-445.69684	979.74573	470.28168	-420.89282	872.36737	605.4942	-343.13446	523.62952
10856	54.275	425.88312	-453.1293	986.42157	466.49133	-429.33502	878.33569	598.0047	-355.18594	527.50519
10857	54.28	423.27802	-459.89227	993.4823	462.71411	-437.3642	884.63239	590.66797	-367.18292	531.68127
10858	54.285	420.83151	-466.16464	1000.74194	459.1355	-444.99667	891.30316	583.37427	-379.1976	536.15137
10859	54.29	418.54922	-471.72595	1008.31421	455.62411	-452.12823	898.19086	576.06128	-391.14157	540.85486
10860	54.295	416.32666	-476.76428	1016.22607	452.27518	-458.75021	905.39783	568.64893	-402.82367	545.8783
10861	54.3	414.31424	-481.09015	1024.35291	449.06131	-464.86884	912.92206	561.46814	-415.31393	551.23346
10862	54.305	412.47946	-484.75391	1032.80115	445.91681	-470.60349	920.63171	554.23639	-427.43219	556.92548
10863	54.31	410.77295	-487.6991	1041.44373	442.92618	-475.67413	928.71069	547.05115	-439.5925	562.90729
10864	54.315	409.38474	-490.07513	1050.28357	440.1156	-480.40509	936.97791	539.96155	-451.74109	569.35083
10865	54.32	407.99893	-491.83969	1059.2522	437.38062	-484.65237	945.37164	532.92419	-463.9671	576.03229
10866	54.325	406.78214	-492.95215	1068.34985	434.7608	-488.36118	954.02368	525.8407	-476.05167	583.20947
10867	54.33	405.73148	-493.47964	1077.54285	432.37479	-491.60275	962.85553	518.88104	-488.31287	590.75867
10868	54.335	404.88986	-493.34848	1086.90137	430.12674	-494.38556	971.81036	511.83475	-500.45587	598.75513
10869	54.34	404.23398	-492.69946	1096.22375	428.05731	-496.71585	980.87158	505.00592	-512.53735	607.09369
10870	54.345	403.88495	-491.45981	1105.60352	426.08572	-498.62857	990.17609	498.21347	-524.42975	615.89691
10871	54.35	403.76929	-489.70248	1114.96631	424.45071	-500.12146	999.46008	491.52493	-536.24927	625.18945
10872	54.355	403.85272	-487.5079	1124.20691	422.8681	-501.10852	1008.86346	484.91708	-548.03259	634.75287
10873	54.36	404.02954	-484.79446	1133.46143	421.53229	-501.70255	1018.22882	478.40866	-559.39166	644.89343
10874	54.365	404.40662	-481.68225	1142.5957	420.37848	-501.96509	1027.66943	471.89127	-570.64319	655.39954
10875	54.37	405.01587	-478.07962	1151.55237	419.38098	-501.82147	1037.1001	465.6604	-581.42841	666.28687
10876	54.375	405.79752	-474.08609	1160.39331	418.50232	-501.18826	1046.53137	459.6239	-591.79242	677.59589
10877	54.38	406.85403	-469.69901	1169.08167	417.98196	-500.22284	1055.86279	453.66028	-601.6535	689.2735
10878	54.385	408.16281	-464.98352	1177.56604	417.55054	-498.94012	1065.16968	447.9314	-611.39337	701.31622
10879	54.39	409.6658	-459.89551	1185.90015	417.3974	-497.16864	1074.41724	442.31696	-620.51263	713.71747
10880	54.395	411.29849	-454.51465	1194.00671	417.36154	-495.211	1083.56982	436.8194	-629.2688	726.3288
10881	54.4	413.18887	-448.72357	1201.88647	417.55481	-492.76666	1092.64063	431.51465	-637.46643	739.2666
10882	54.405	415.23584	-442.70917	1209.54138	417.98785	-489.9176	1101.63232	426.43881	-645.10883	752.58582
10883	54.41	417.63745	-436.36206	1216.98022	418.56711	-486.80432	1110.4679	421.61691	-652.203	766.10815
10884	54.415	420.043	-429.82608	1224.15991	419.3674	-483.41483	1119.15588	416.91293	-658.91577	779.797
10885	54.42	422.74994	-422.99481	1231.14185	420.39749	-479.67038	1127.80347	412.52631	-665.00323	793.74286
10886	54.425	425.68655	-416.03726	1237.89526	421.53262	-475.69684	1136.26978	408.38657	-670.52411	807.89441
10887	54.43	428.75488	-408.84885	1244.34607	423.0257	-471.30963	1144.59839	404.28165	-675.4165	822.03021
10888	54.435	432.0961	-401.57153	1250.65442	424.68091	-466.78159	1152.76416	400.45132	-679.71417	836.39044
10889	54.44	435.67145	-394.19742	1256.6864	426.49689	-462.00082	1160.69116	396.93152	-683.23615	850.58423
10890	54.445	439.33972	-386.77957	1262.58057	428.64673	-456.9202	1168.48267	393.58353	-686.21161	864.7915
10891	54.45	443.22452	-379.20755	1268.19263	430.80759	-451.68408	1176.052	390.47543	-688.30804	878.68384
10892	54.455	447.32071	-371.52899	1273.57202	433.25662	-446.12729	1183.47388	387.70056	-689.59491	892.40002
10893	54.46	451.49237	-363.81812	1278.74829	435.79523	-440.41696	1190.49268	385.08743	-690.16644	905.82031
10894	54.465	455.73972	-355.98389	1283.66357	438.47647	-434.45029	1197.36255	382.82169	-690.12885	918.91199
10895	54.47	460.1492	-348.19226	1288.42212	441.35086	-428.21808	1204.0249	380.50671	-689.34418	931.62732
10896	54.475	464.63327	-340.36295	1293.03906	444.33054	-421.89096	1210.29688	378.58926	-687.71973	943.81732
10897	54.48	469.33969	-332.45255	1297.2959	447.44141	-415.28555	1216.36121	376.75101	-685.49011	955.58783
10898	54.485	474.17096	-324.4198	1301.34131	450.77966	-408.50491	1222.17346	375.09134	-682.58234	966.91174
10899	54.49	479.08176	-316.36462	1305.16321	454.17316	-401.42386	1227.5896	373.65442	-679.06067	977.60773
10900	54.495	484.14459	-308.14917	1308.76404	457.74591	-394.22928	1232.79736	372.39655	-674.78229	987.92499
10901	54.5	489.33847	-299.87366	1312.18384	461.40793	-386.79874	1237.66589	371.14331	-670.21857	997.81128
10902	54.505	494.60626	-291.54578	1315.29663	465.18555	-379.17334	1242.16772	370.16467	-664.93365	1007.0304
10903	54.51	500.07159	-282.9892	1318.1554	469.1004	-371.33063	1246.49817	369.30124	-659.19818	1015.85663
10904	54.515	505.66144	-274.47055	1320.63892	473.19922	-363.2561	1250.34412	368.54108	-653.00946	1024.17737
10905	54.52	511.35663	-265.63107	1322.85815	477.36578	-354.99945	1253.90442	367.95493	-646.21863	1032.11108
10906	54.525	517.19415	-256.7652	1324.74939	481.74811	-346.4783	1257.10767	367.40173	-639.07147	1039.4314
10907	54.53	523.09009	-247.81532	1326.33875	486.1196	-337.76981	1259.98254	367.10568	-631.36554	1046.40137
10908	54.535	529.15149	-238.64333	1327.60352	490.69958	-328.9519	1262.43164	366.68723	-623.28809	1052.88831
10909	54.54	535.29565	-229.30338	1328.4325	495.35226	-319.89984	1264.50269	366.78128	-615.45709	1058.84973
10910	54.545	541.45923	-219.85518	1328.9165	500.07196	-310.66858	1266.1377	366.819	-606.69464	1064.36072
10911	54.55	547.7691	-210.20842	1328.99304	504.98529	-301.13596	1267.36255	366.97174	-597.59479	1069.34192
10912	54.555	554.27612	-200.46806	1328.62231	510.06677	-291.52878	1268.13843	367.37579	-588.3067	1073.82312
10913	54.56	560.93121	-190.62906	1327.91235	515.1637	-281.58475	1268.49756	367.83484	-578.48352	1077.97888
10914	54.565	567.51581	-180.54315	1326.72937	520.39447	-271.6217	1268.59412	368.40555	-568.51343	1081.55603
10915	54.57	574.40015	-170.41957	1325.18689	525.82111	-261.33508	1268.09558	369.19885	-558.11639	1084.75793
10916	54.575	581.35413	-160.19885	1323.13245	531.36511	-250.98982	1267.22656	370.09628	-547.565	1087.448
10917	54.58	588.44507	-149.76161	1320.67163	537.02441	-240.47533	1265.8949	371.13712	-536.61957	1089.70422
10918	54.585	595.65894	-139.28378	1317.84863	542.87268	-229.91208	1264.13574	372.40891	-525.54987	1091.55396
10919	54.59	603.05176	-128.71112	1314.53552	548.81976	-219.13084	1261.97192	373.93585	-514.14655	1093.00696
10920	54.595	610.4696	-118.02289	1310.82068	554.85419	-208.23387	1259.36768	375.49509	-502.62817	1093.96021
10921	54.6	618.00421	-107.23852	1306.74353	561.10602	-197.35861	1256.3512	377.30038	-490.8638	1094.55566
10922	54.605	625.77802	-96.50696	1302.18066	567.4884	-186.2226	1252.96411	379.24585	-478.87781	1094.78674
10923	54.61	633.63086	-85.58453	1297.34705	574.03986	-175.09006	1249.13013	381.39755	-466.77237	1094.52063
10924	54.615	641.66077	-74.72752	1291.96545	580.73248	-163.89601	1244.94922	383.74323	-454.47305	1093.89978
10925	54.62	649.93469	-63.81281	1286.26611	587.65509	-152.65302	1240.34241	386.23175	-442.15762	1092.76294
10926	54.625	658.32904	-52.90583	1280.21094	594.75	-141.42795	1235.328	388.99551	-429.55316	1091.24841
10927	54.63	666.94128	-42.05829	1273.78137	601.97168	-130.13512	1230.02979	392.0112	-416.93469	1089.38489
10928	54.635	675.68494	-31.18779	1267.02649	609.47882	-118.83801	1224.33728	395.26114	-404.08707	1087.10498
10929	54.64	684.59119	-20.36874	1259.96375	617.10291	-107.53043	1218.28833	398.57593	-391.24548	1084.38513
10930	54.645	693.69891	-9.68089	1252.54858	624.87195	-96.25426	1211.87427	402.23486	-378.25266	1081.31641
10931	54.65	703.01025	0.96956	1244.81018	632.94147	-85.05156	1205.22009	406.04758	-365.1459	1077.81995
10932	54.655	712.00409	11.40238	1236.86023	641.16144	-73.88902	1198.20288	410.17529	-351.99509	1073.97327
10933	54.66	722.27179	22.0872	1228.71863	649.55225	-62.78445	1190.88464	414.54114	-338.87497	1069.7887
10934	54.665	732.09595	32.44336	1220.25269	658.16144	-51.74535	1183.38379	419.1171	-325.61655	1065.21484
10935	54.67	742.08844	42.74436	1211.48804	667.04718	-40.78339	1175.59839	423.89816	-312.31686	1060.24377
10936	54.675	752.32117	52.98204	1202.71558	676.1109	-29.85371	1167.58508	429.04309	-298.98465	1054.99548
10937	54.68	762.9917	62.94555	1193.59998	685.35974	-19.07205	1159.44958	434.43744	-285.64621	1049.38611
10938	54.685	773.55219	72.81306	1184.48999	694.87439	-8.40965	1151.04688	440.0705	-272.33057	1043.47437
10939	54.69	784.44843	82.53127	1175.26123	704.58472	2.09544	1142.56909	445.81924	-258.79303	1037.23547
10940	54.695	795.62561	91.89104	1165.93652	714.67822	12.48445	1133.99011	452.11069	-245.58704	1030.797
10941	54.7	807.09393	101.17164	1156.59119	724.91028	22.74483	1125.30273	458.64023	-231.95529	1024.08655
10942	54.705	818.76758	110.28198	1147.28772	735.37109	32.85328	1116.5437	465.27728	-218.75075	1017.14093
10943	54.71	830.60681	119.1581	1137.87195	746.12164	42.804	1107.76013	472.28616	-205.46243	1010.06824
10944	54.715	842.64868	127.84368	1128.61511	757.03876	52.53677	1098.96606	479.63327	-192.29407	1002.73413
10945	54.72	854.72961	136.34212	1119.38708	768.18835	62.15211	1090.11963	487.1647	-179.15892	995.33313
10946	54.725	867.17291	144.66029	1110.34656	779.43579	71.4939	1081.41138	495.00195	-166.17026	987.7171
10947	54.73	879.40161	152.85251	1101.34204	790.91107	80.73048	1072.70996	503.11078	-153.22726	980.00696
10948	54.735	892.55933	160.56737	1092.42651	802.41406	89.60543	1064.12988	511.50876	-140.36974	972.13593
10949	54.74	905.46277	168.25694	1083.80103	814.48187	98.53616	1055.67957	520.12799	-127.6043	964.21185
10950	54.745	918.53162	175.61301	1075.3418	826.58496	107.13137	1047.44031	529.06	-114.88444	956.33606
10951	54.75	931.83234	182.76436	1067.07751	838.85767	115.60374	1039.34094	538.31122	-102.28916	948.37433
10952	54.755	945.20325	189.77786	1058.99915	851.29767	123.81902	1031.45764	547.76428	-89.84896	940.46448
10953	54.76	958.67542	196.52925	1051.31812	863.82813	131.93376	1023.77179	557.48553	-77.54415	932.52783
10954	54.765	972.3703	203.00278	1043.92725	876.66327	139.82849	1016.38947	567.43195	-65.34641	924.75641
10955	54.77	986.13824	209.36314	1036.94714	889.56097	147.46303	1009.2077	577.61578	-53.25459	917.06573
10956	54.775	999.87469	215.53757	1030.23315	902.54962	154.99825	1002.29736	588.0036	-41.28436	909.57037
10957	54.78	1013.67053	221.55392	1023.7652	916.71588	162.41081	993.81177	598.47601	-29.42315	902.39771
10958	54.785	1028.58374	227.13385	1015.81836	929.29065	169.50204	988.34888	609.07886	-17.80302	895.58588
10959	54.79	1042.35962	232.76195	1010.7348	942.9176	176.53456	982.14294	620.07935	-6.36326	888.42133
10960	54.795	1056.56421	238.27621	1005.20477	956.47888	183.33052	976.35461	631.23364	5.03986	881.91028
10961	54.8	1070.84229	243.45891	999.8858	969.87543	189.92542	970.80829	642.70679	16.41048	875.68921
10962	54.805	1085.2948	248.41405	994.82489	983.42981	196.44647	965.73053	654.08289	27.56839	869.73212
10963	54.81	1099.54651	253.26759	990.47137	997.14899	202.65765	960.95148	665.66449	38.6042	864.02911
10964	54.815	1113.90735	257.96222	986.39783	1010.85712	208.81467	956.61353	677.30487	49.51282	858.60156
10965	54.82	1128.2196	262.35165	982.80457	1024.68494	214.74306	952.388	689.03992	60.16413	853.33398
10966	54.825	1142.48999	266.57413	979.68005	1038.36609	220.46878	948.93188	701.03284	70.90778	848.35608
10967	54.83	1156.77136	270.65591	977.09357	1052.09998	226.15012	945.90759	713.15485	81.39996	843.65991
